Feedback_Excitation	Feedback_Inhibition	Continuum_Step	bus_Size	rush_Size	Avg_Size
0.14	-0.03	0	0.21565032	-0.0014055371	0.10712239
0.14	-0.03	1	0.29922232	-0.022128224	0.13854705
0.14	-0.03	2	0.36873382	-0.1227712	0.12298131
0.14	-0.03	3	0.060430408	0.13641936	0.09842488
0.14	-0.03	4	-0.234168	0.4095833	0.08770765
0.14	-0.03	5	-0.13109744	0.3678615	0.11838204
0.14	-0.03	6	0.0	0.20368402	0.10184201
0.14	-0.02	0	0.32439017	-0.008031368	0.1581794
0.14	-0.02	1	0.3530205	-0.25435883	0.04933083
0.14	-0.02	2	0.39275545	-0.37459433	0.009080559
0.14	-0.02	3	-0.08964068	0.104489684	0.0074245036
0.14	-0.02	4	-0.31687093	0.34768906	0.015409067
0.14	-0.02	5	-0.25815767	0.3261001	0.03397122
0.14	-0.02	6	-0.15022969	0.21372382	0.031747065
0.14	-0.01	0	0.35206208	-0.3915193	-0.019728616
0.14	-0.01	1	0.3782545	-0.4219675	-0.021856502
0.14	-0.01	2	0.40719032	-0.43205392	-0.0124318
0.14	-0.01	3	-0.13746166	0.14247599	0.002507165
0.14	-0.01	4	-0.36609823	0.33623546	-0.014931381
0.14	-0.01	5	-0.31139123	0.32424417	0.0064264685
0.14	-0.01	6	-0.26516837	0.24774566	-0.008711353
0.14	0.0	0	0.2695037	-0.26065344	0.0044251382
0.14	0.0	1	0.27622953	-0.26685625	0.0046866387
0.14	0.0	2	0.2776482	-0.26843387	0.004607171
0.14	0.0	3	0.011110902	0.012558788	0.011834845
0.14	0.0	4	-0.36908174	0.36149862	-0.0037915558
0.14	0.0	5	-0.34462845	0.3520467	0.0037091225
0.14	0.0	6	-0.3111645	0.33884853	0.013842016
0.15	-0.15	0	0.0	0.0	0.0
0.15	-0.15	1	0.0	0.0	0.0
0.15	-0.15	2	0.0	0.0	0.0
0.15	-0.15	3	0.097108305	0.387746	0.24242716
0.15	-0.15	4	0.0	0.65781397	0.32890698
0.15	-0.15	5	0.0	0.0	0.0
0.15	-0.15	6	0.0	0.0	0.0
0.15	-0.14	0	0.0	0.0	0.0
0.15	-0.14	1	0.0	0.0	0.0
0.15	-0.14	2	0.0	0.0	0.0
0.15	-0.14	3	0.07991618	0.35931763	0.2196169
0.15	-0.14	4	0.0	0.4917399	0.24586995
0.15	-0.14	5	0.0	0.0	0.0
0.15	-0.14	6	0.0	0.0	0.0
0.15	-0.13	0	0.0	0.0	0.0
0.15	-0.13	1	0.0	0.0	0.0
0.15	-0.13	2	0.0	0.0	0.0
0.15	-0.13	3	0.067532	0.33061647	0.19907424
0.15	-0.13	4	0.0	0.40450853	0.20225427
0.15	-0.13	5	0.0	0.0	0.0
0.15	-0.13	6	0.0	0.0	0.0
0.15	-0.12	0	0.0	0.0	0.0
0.15	-0.12	1	0.0	0.0	0.0
0.15	-0.12	2	0.0	0.0	0.0
0.15	-0.12	3	0.058208168	0.30041307	0.17931062
0.15	-0.12	4	0.0	0.36670426	0.18335213
0.15	-0.12	5	0.0	0.0006273043	0.00031365216
0.15	-0.12	6	0.0	0.0	0.0
0.15	-0.11	0	0.0	0.0	0.0
0.15	-0.11	1	0.0	0.0	0.0
0.15	-0.11	2	0.0	0.0	0.0
0.15	-0.11	3	0.05098927	0.27251235	0.16175081
0.15	-0.11	4	0.0	0.35839963	0.17919981
0.15	-0.11	5	0.0	0.028344339	0.014172169
0.15	-0.11	6	0.0	0.0	0.0
0.15	-0.1	0	0.0	0.0	0.0
0.15	-0.1	1	0.0	0.0	0.0
0.15	-0.1	2	0.0	0.0	0.0
0.15	-0.1	3	0.045181155	0.24756432	0.14637274
0.15	-0.1	4	0.0	0.36327276	0.18163638
0.15	-0.1	5	0.0	0.07738044	0.03869022
0.15	-0.1	6	0.0	0.0	0.0
0.15	-0.09	0	0.0	0.0	0.0
0.15	-0.09	1	0.0	0.0	0.0
0.15	-0.09	2	0.022747394	0.0	0.011373697
0.15	-0.09	3	0.04024285	0.22534654	0.1327947
0.15	-0.09	4	0.0	0.372679	0.1863395
0.15	-0.09	5	0.0	0.13898419	0.069492094
0.15	-0.09	6	0.0	0.0	0.0
0.15	-0.08	0	0.0	0.0	0.0
0.15	-0.08	1	0.0	0.0	0.0
0.15	-0.08	2	0.15075846	0.0	0.07537923
0.15	-0.08	3	0.036016643	0.20554191	0.120779276
0.15	-0.08	4	0.0	0.38324922	0.19162461
0.15	-0.08	5	0.0	0.20494348	0.10247174
0.15	-0.08	6	0.0	0.0	0.0
0.15	-0.07	0	0.0	0.0	0.0
0.15	-0.07	1	0.02852323	0.0	0.014261615
0.15	-0.07	2	0.24497566	0.0	0.12248783
0.15	-0.07	3	0.075285316	0.18794832	0.13161682
0.15	-0.07	4	0.0	0.39306343	0.19653171
0.15	-0.07	5	0.0	0.26584452	0.13292226
0.15	-0.07	6	0.0	0.0	0.0
0.15	-0.06	0	0.0	0.0	0.0
0.15	-0.06	1	0.12775454	0.0	0.06387727
0.15	-0.06	2	0.30975395	0.0	0.15487698
0.15	-0.06	3	0.09641838	0.17240515	0.13441177
0.15	-0.06	4	0.0	0.40171888	0.20085944
0.15	-0.06	5	0.0	0.31786275	0.15893137
0.15	-0.06	6	0.0	0.0	0.0
0.15	-0.05	0	0.0	0.0	0.0
0.15	-0.05	1	0.2036442	0.0	0.1018221
0.15	-0.05	2	0.34764978	0.0	0.17382489
0.15	-0.05	3	0.10069215	0.15649855	0.12859535
0.15	-0.05	4	0.0	0.40925133	0.20462567
0.15	-0.05	5	0.0	0.35251543	0.17625771
0.15	-0.05	6	0.0	0.09382792	0.04691396
0.15	-0.04	0	0.08709446	-0.00024229288	0.043426085
0.15	-0.04	1	0.26351058	-0.00024354458	0.13163352
0.15	-0.04	2	0.3632771	-0.00041782856	0.18142964
0.15	-0.04	3	0.09764153	0.13902879	0.11833516
0.15	-0.04	4	-0.13336712	0.41584176	0.14123732
0.15	-0.04	5	0.0	0.37593183	0.18796591
0.15	-0.04	6	0.0	0.24412051	0.122060254
0.15	-0.03	0	0.24740984	-0.0020103455	0.122699745
0.15	-0.03	1	0.3198816	-0.041006327	0.13943763
0.15	-0.03	2	0.38291368	-0.1479286	0.11749254
0.15	-0.03	3	-0.042676747	0.23104051	0.09418188
0.15	-0.03	4	-0.2583835	0.40680292	0.074209705
0.15	-0.03	5	-0.16433084	0.35205916	0.09386416
0.15	-0.03	6	0.0	0.20682308	0.10341154
0.15	-0.02	0	0.34491438	-0.1030882	0.12091309
0.15	-0.02	1	0.3714105	-0.38958037	-0.00908494
0.15	-0.02	2	0.40673634	-0.42372376	-0.008493707
0.15	-0.02	3	-0.12600857	0.12152618	-0.0022411942
0.15	-0.02	4	-0.3399549	0.34396648	0.0020057857
0.15	-0.02	5	-0.27532035	0.32720023	0.025939941
0.15	-0.02	6	-0.17428106	0.22112216	0.02342055
0.15	-0.01	0	0.3628811	-0.41268903	-0.024903968
0.15	-0.01	1	0.387736	-0.43293297	-0.02259849
0.15	-0.01	2	0.41360134	-0.44123954	-0.0138190985
0.15	-0.01	3	-0.15265268	0.15458167	0.00096449256
0.15	-0.01	4	-0.3706711	0.33745962	-0.016605735
0.15	-0.01	5	-0.31873852	0.32534856	0.003305018
0.15	-0.01	6	-0.26327568	0.25393084	-0.004672423
0.15	0.0	0	0.22845803	-0.23686486	-0.0042034164
0.15	0.0	1	0.23568909	-0.2437005	-0.004005708
0.15	0.0	2	0.24144703	-0.24854904	-0.0035510063
0.15	0.0	3	0.018937945	-0.0055423677	0.006697789
0.15	0.0	4	-0.3734362	0.36852497	-0.002455622
0.15	0.0	5	-0.34816784	0.3567444	0.004288286
0.15	0.0	6	-0.3093546	0.3557354	0.023190394
