Feedback_Excitation	Feedback_Inhibition	Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0.14	0.0	2	0.12	12.5	0.009433962264150943
0.14	0.0	2	0.13	23.0	0.0047169811320754715
0.14	0.0	2	0.14	13.5	0.009433962264150943
0.14	0.0	2	0.15	13.666666666666666	0.014150943396226415
0.14	0.0	3	0	35.63793103448276	0.8207547169811321
0.14	0.0	3	0.01	37.083333333333336	0.05660377358490566
0.14	0.0	3	0.02	45.0	0.02358490566037736
0.14	0.0	3	0.03	43.2	0.02358490566037736
0.14	0.0	3	0.04	56.0	0.02358490566037736
0.14	0.0	3	0.05	50.0	0.02358490566037736
0.14	0.0	3	0.06	50.5	0.009433962264150943
0.14	0.0	3	0.07	38.333333333333336	0.014150943396226415
0.14	0.0	3	0.08	32.0	0.0047169811320754715
0.14	0.0	3	0.09	15.5	0.009433962264150943
0.14	0.0	3	0.1	17.0	0.009433962264150943
0.14	0.0	3	0.11	11.0	0.0047169811320754715
0.14	0.0	3	0.12	13.5	0.009433962264150943
0.14	0.0	3	0.13	18.0	0.0047169811320754715
0.14	0.0	3	0.14	15.0	0.0047169811320754715
0.14	0.0	3	0.15	22.0	0.0047169811320754715
0.14	0.0	4	0	35.63793103448276	0.8207547169811321
0.14	0.0	4	0.01	35.23076923076923	0.06132075471698113
0.14	0.0	4	0.02	35.0	0.02358490566037736
0.14	0.0	4	0.03	40.4	0.02358490566037736
0.14	0.0	4	0.04	34.0	0.02830188679245283
0.14	0.0	4	0.05	51.666666666666664	0.014150943396226415
0.14	0.0	4	0.06	34.0	0.014150943396226415
0.14	0.0	4	0.07	48.5	0.018867924528301886
0.14	0.0	4	0.08	16.5	0.009433962264150943
0.14	0.0	4	0.09	14.0	0.0047169811320754715
0.14	0.0	4	0.1	13.0	0.0047169811320754715
0.14	0.0	4	0.11	15.5	0.009433962264150943
0.14	0.0	4	0.12	14.0	0.0047169811320754715
0.14	0.0	4	0.13	15.0	0.0047169811320754715
0.14	0.0	4	0.14	24.0	0.0047169811320754715
0.14	0.0	4	0.15	18.0	0.0047169811320754715
0.14	0.0	5	0	35.63793103448276	0.8207547169811321
0.14	0.0	5	0.01	39.375	0.03773584905660377
0.14	0.0	5	0.02	43.6	0.02358490566037736
0.14	0.0	5	0.03	44.8	0.02358490566037736
0.14	0.0	5	0.04	42.8	0.02358490566037736
0.14	0.0	5	0.05	61.5	0.018867924528301886
0.14	0.0	5	0.06	69.0	0.018867924528301886
0.14	0.0	5	0.07	49.5	0.009433962264150943
0.14	0.0	5	0.08	30.0	0.0047169811320754715
0.14	0.0	5	0.09	15.0	0.0047169811320754715
0.14	0.0	5	0.1	16.5	0.009433962264150943
0.14	0.0	5	0.11	18.0	0.0047169811320754715
0.14	0.0	5	0.12	17.0	0.0047169811320754715
0.14	0.0	5	0.13	18.0	0.0047169811320754715
0.14	0.0	5	0.14	15.0	0.009433962264150943
0.14	0.0	5	0.15	23.0	0.0047169811320754715
0.14	0.0	6	0	35.63793103448276	0.8207547169811321
0.14	0.0	6	0.01	37.22222222222222	0.04245283018867924
0.14	0.0	6	0.02	40.8	0.02358490566037736
0.14	0.0	6	0.03	50.4	0.02358490566037736
0.14	0.0	6	0.04	59.8	0.02358490566037736
0.14	0.0	6	0.05	62.0	0.02358490566037736
0.14	0.0	6	0.06	58.666666666666664	0.014150943396226415
0.14	0.0	6	0.07	14.0	0.0047169811320754715
0.14	0.0	6	0.08	17.0	0.009433962264150943
0.14	0.0	6	0.09	13.0	0.014150943396226415
0.14	0.0	6	0.1	15.0	0.0047169811320754715
0.14	0.0	6	0.11	15.0	0.0047169811320754715
0.14	0.0	6	0.12	23.0	0.0047169811320754715
0.14	0.0	6	0.13	27.0	0.0047169811320754715
0.14	0.0	6	0.14	15.0	0.0047169811320754715
0.14	0.0	6	0.15	22.0	0.0047169811320754715
0.14	0.0	7	0	35.63793103448276	0.8207547169811321
0.14	0.0	7	0.01	38.90909090909091	0.05188679245283019
0.14	0.0	7	0.02	43.6	0.02358490566037736
0.14	0.0	7	0.03	43.0	0.02358490566037736
0.14	0.0	7	0.04	50.333333333333336	0.02830188679245283
0.14	0.0	7	0.05	61.0	0.018867924528301886
0.14	0.0	7	0.06	73.75	0.018867924528301886
0.14	0.0	7	0.07	57.0	0.009433962264150943
0.14	0.0	7	0.08	19.0	0.009433962264150943
0.14	0.0	7	0.09	17.333333333333332	0.014150943396226415
0.14	0.0	7	0.1	19.0	0.0047169811320754715
0.14	0.0	7	0.11	17.0	0.009433962264150943
0.14	0.0	7	0.12	18.0	0.0047169811320754715
0.14	0.0	7	0.13	20.0	0.0047169811320754715
0.14	0.0	7	0.14	27.0	0.0047169811320754715
0.14	0.0	7	0.15	12.5	0.009433962264150943
0.14	0.0	8	0	35.63793103448276	0.8207547169811321
0.14	0.0	8	0.01	38.416666666666664	0.05660377358490566
0.14	0.0	8	0.02	44.4	0.02358490566037736
0.14	0.0	8	0.03	40.8	0.02358490566037736
0.14	0.0	8	0.04	51.2	0.02358490566037736
0.14	0.0	8	0.05	60.5	0.018867924528301886
0.14	0.0	8	0.06	53.5	0.009433962264150943
0.14	0.0	8	0.07	14.0	0.009433962264150943
0.14	0.0	8	0.08	40.333333333333336	0.014150943396226415
0.14	0.0	8	0.09	21.5	0.009433962264150943
0.14	0.0	8	0.1	14.0	0.0047169811320754715
0.14	0.0	8	0.11	14.0	0.0047169811320754715
0.14	0.0	8	0.12	26.0	0.0047169811320754715
0.14	0.0	8	0.13	12.5	0.009433962264150943
0.14	0.0	8	0.14	23.0	0.0047169811320754715
0.14	0.0	8	0.15	24.0	0.0047169811320754715
0.14	0.0	9	0	35.63793103448276	0.8207547169811321
0.14	0.0	9	0.01	30.0	0.05188679245283019
0.14	0.0	9	0.02	41.0	0.02358490566037736
0.14	0.0	9	0.03	45.0	0.02358490566037736
0.14	0.0	9	0.04	42.2	0.02358490566037736
0.14	0.0	9	0.05	70.8	0.02358490566037736
0.14	0.0	9	0.06	31.25	0.018867924528301886
0.14	0.0	9	0.07	20.5	0.009433962264150943
0.14	0.0	9	0.08	17.0	0.009433962264150943
0.14	0.0	9	0.09	16.5	0.009433962264150943
0.14	0.0	9	0.1	13.0	0.0047169811320754715
0.14	0.0	9	0.11	14.0	0.009433962264150943
0.14	0.0	9	0.12	22.0	0.0047169811320754715
0.14	0.0	9	0.13	13.0	0.0047169811320754715
0.14	0.0	9	0.14	17.0	0.0047169811320754715
0.14	0.0	9	0.15	22.0	0.0047169811320754715
0.14	0.0	10	0	35.63793103448276	0.8207547169811321
0.14	0.0	10	0.01	38.5	0.03773584905660377
0.14	0.0	10	0.02	47.6	0.02358490566037736
0.14	0.0	10	0.03	44.4	0.02358490566037736
0.14	0.0	10	0.04	45.2	0.02358490566037736
0.14	0.0	10	0.05	53.0	0.02358490566037736
0.14	0.0	10	0.06	53.0	0.014150943396226415
0.14	0.0	10	0.07	47.5	0.009433962264150943
0.14	0.0	10	0.08	15.0	0.0047169811320754715
0.14	0.0	10	0.09	17.0	0.009433962264150943
0.14	0.0	10	0.1	13.333333333333334	0.014150943396226415
0.14	0.0	10	0.11	15.0	0.0047169811320754715
0.14	0.0	10	0.12	26.0	0.0047169811320754715
0.14	0.0	10	0.13	23.0	0.0047169811320754715
0.14	0.0	10	0.14	15.0	0.009433962264150943
0.14	0.0	10	0.15	16.0	0.009433962264150943
0.14	0.0	11	0	35.63793103448276	0.8207547169811321
0.14	0.0	11	0.01	36.4	0.04716981132075472
0.14	0.0	11	0.02	47.2	0.02358490566037736
0.14	0.0	11	0.03	46.2	0.02358490566037736
0.14	0.0	11	0.04	62.8	0.02358490566037736
0.14	0.0	11	0.05	41.0	0.02358490566037736
0.14	0.0	11	0.06	15.0	0.014150943396226415
0.14	0.0	11	0.07	21.0	0.0047169811320754715
0.14	0.0	11	0.08	32.0	0.0047169811320754715
0.14	0.0	11	0.09	18.0	0.0047169811320754715
0.14	0.0	11	0.1	22.0	0.0047169811320754715
0.14	0.0	11	0.11	16.5	0.009433962264150943
0.14	0.0	11	0.12	19.0	0.0047169811320754715
0.14	0.0	11	0.13	19.5	0.009433962264150943
0.14	0.0	11	0.14	20.0	0.0047169811320754715
0.14	0.0	11	0.15	17.0	0.0047169811320754715
0.14	0.0	12	0	35.63793103448276	0.8207547169811321
0.14	0.0	12	0.01	31.75	0.05660377358490566
0.14	0.0	12	0.02	48.4	0.02358490566037736
0.14	0.0	12	0.03	38.2	0.02358490566037736
0.14	0.0	12	0.04	47.0	0.02358490566037736
0.14	0.0	12	0.05	57.2	0.02358490566037736
0.14	0.0	12	0.06	46.25	0.018867924528301886
0.14	0.0	12	0.07	29.25	0.018867924528301886
0.14	0.0	12	0.08	14.5	0.009433962264150943
0.14	0.0	12	0.09	16.0	0.0047169811320754715
0.14	0.0	12	0.1	24.0	0.0047169811320754715
0.14	0.0	12	0.11	14.0	0.009433962264150943
0.14	0.0	12	0.12	19.0	0.0047169811320754715
0.14	0.0	12	0.13	24.0	0.0047169811320754715
0.14	0.0	12	0.14	18.0	0.0047169811320754715
0.14	0.0	12	0.15	23.0	0.0047169811320754715
0.14	0.0	13	0	35.63793103448276	0.8207547169811321
0.14	0.0	13	0.01	35.0	0.05660377358490566
0.14	0.0	13	0.02	40.8	0.02358490566037736
0.14	0.0	13	0.03	35.2	0.02358490566037736
0.14	0.0	13	0.04	52.2	0.02358490566037736
0.14	0.0	13	0.05	61.0	0.018867924528301886
0.14	0.0	13	0.06	51.333333333333336	0.014150943396226415
0.14	0.0	13	0.07	55.5	0.009433962264150943
0.14	0.0	13	0.08	25.0	0.0047169811320754715
0.14	0.0	13	0.09	13.0	0.0047169811320754715
0.14	0.0	13	0.1	15.0	0.0047169811320754715
0.14	0.0	13	0.11	13.0	0.0047169811320754715
0.14	0.0	13	0.12	21.0	0.0047169811320754715
0.14	0.0	13	0.13	24.0	0.0047169811320754715
0.14	0.0	13	0.14	19.0	0.0047169811320754715
0.14	0.0	13	0.15	12.5	0.009433962264150943
0.14	0.0	14	0	35.63793103448276	0.8207547169811321
0.14	0.0	14	0.01	35.18181818181818	0.05188679245283019
0.14	0.0	14	0.02	39.0	0.02830188679245283
0.14	0.0	14	0.03	53.4	0.02358490566037736
0.14	0.0	14	0.04	58.8	0.02358490566037736
0.14	0.0	14	0.05	51.8	0.02358490566037736
0.14	0.0	14	0.06	46.0	0.018867924528301886
0.14	0.0	14	0.07	46.666666666666664	0.014150943396226415
0.14	0.0	14	0.08	20.0	0.0047169811320754715
0.14	0.0	14	0.09	22.0	0.0047169811320754715
0.14	0.0	14	0.1	22.0	0.0047169811320754715
0.14	0.0	14	0.11	20.0	0.0047169811320754715
0.14	0.0	14	0.12	25.0	0.0047169811320754715
0.14	0.0	14	0.13	21.5	0.009433962264150943
0.14	0.0	14	0.14	14.0	0.0047169811320754715
0.14	0.0	14	0.15	17.0	0.0047169811320754715
0.14	0.0	15	0	35.63793103448276	0.8207547169811321
0.14	0.0	15	0.01	35.9	0.04716981132075472
0.14	0.0	15	0.02	37.8	0.02358490566037736
0.14	0.0	15	0.03	54.6	0.02358490566037736
0.14	0.0	15	0.04	33.4	0.02358490566037736
0.14	0.0	15	0.05	36.0	0.018867924528301886
0.14	0.0	15	0.06	61.666666666666664	0.014150943396226415
0.14	0.0	15	0.07	38.333333333333336	0.014150943396226415
0.14	0.0	15	0.08	16.0	0.0047169811320754715
0.14	0.0	15	0.09	15.0	0.0047169811320754715
0.14	0.0	15	0.1	20.0	0.0047169811320754715
0.14	0.0	15	0.11	22.0	0.0047169811320754715
0.14	0.0	15	0.12	16.0	0.0047169811320754715
0.14	0.0	15	0.13	18.0	0.0047169811320754715
0.14	0.0	15	0.14	21.0	0.0047169811320754715
0.14	0.0	15	0.15	13.5	0.009433962264150943
0.15	-0.15	0	0	38.94478527607362	0.7688679245283019
0.15	-0.15	0	0.01	41.34567901234568	0.7641509433962265
0.15	-0.15	0	0.02	47.293413173652695	0.7877358490566038
0.15	-0.15	0	0.03	56.160493827160494	0.7641509433962265
0.15	-0.15	0	0.04	61.925170068027214	0.6933962264150944
0.15	-0.15	0	0.05	65.31932773109244	0.5613207547169812
0.15	-0.15	0	0.06	69.03260869565217	0.4339622641509434
0.15	-0.15	0	0.07	71.46268656716418	0.3160377358490566
0.15	-0.15	0	0.08	70.50980392156863	0.24056603773584906
0.15	-0.15	0	0.09	70.21052631578948	0.1792452830188679
0.15	-0.15	0	0.1	70.26666666666667	0.14150943396226415
0.15	-0.15	0	0.11	65.64285714285714	0.1320754716981132
0.15	-0.15	0	0.12	70.91304347826087	0.10849056603773585
0.15	-0.15	0	0.13	67.375	0.07547169811320754
0.15	-0.15	0	0.14	68.53333333333333	0.07075471698113207
0.15	-0.15	0	0.15	62.7	0.04716981132075472
0.15	-0.15	1	0	38.94478527607362	0.7688679245283019
0.15	-0.15	1	0.01	41.23125	0.7547169811320755
0.15	-0.15	1	0.02	48.27647058823529	0.8018867924528302
0.15	-0.15	1	0.03	54.426829268292686	0.7735849056603774
0.15	-0.15	1	0.04	61.21052631578947	0.7169811320754716
0.15	-0.15	1	0.05	65.66949152542372	0.5566037735849056
0.15	-0.15	1	0.06	68.77272727272727	0.41509433962264153
0.15	-0.15	1	0.07	66.88888888888889	0.2971698113207547
0.15	-0.15	1	0.08	69.4090909090909	0.20754716981132076
0.15	-0.15	1	0.09	71.02380952380952	0.19811320754716982
0.15	-0.15	1	0.1	70.03703703703704	0.12735849056603774
0.15	-0.15	1	0.11	71.88461538461539	0.12264150943396226
0.15	-0.15	1	0.12	70.1	0.09433962264150944
0.15	-0.15	1	0.13	73.33333333333333	0.07075471698113207
0.15	-0.15	1	0.14	59.5	0.05660377358490566
0.15	-0.15	1	0.15	68.9	0.04716981132075472
0.15	-0.15	2	0	38.94478527607362	0.7688679245283019
0.15	-0.15	2	0.01	41.962732919254655	0.7594339622641509
0.15	-0.15	2	0.02	47.18343195266272	0.7971698113207547
0.15	-0.15	2	0.03	55.625	0.7547169811320755
0.15	-0.15	2	0.04	61.5448275862069	0.6839622641509434
0.15	-0.15	2	0.05	65.87096774193549	0.5849056603773585
0.15	-0.15	2	0.06	67.22222222222223	0.42452830188679247
0.15	-0.15	2	0.07	72.42465753424658	0.3443396226415094
0.15	-0.15	2	0.08	68.6	0.2358490566037736
0.15	-0.15	2	0.09	68.60975609756098	0.19339622641509435
0.15	-0.15	2	0.1	67.96551724137932	0.13679245283018868
0.15	-0.15	2	0.11	76.2	0.1179245283018868
0.15	-0.15	2	0.12	70.8125	0.07547169811320754
0.15	-0.15	2	0.13	70.85	0.09433962264150944
0.15	-0.15	2	0.14	71.33333333333333	0.05660377358490566
0.15	-0.15	2	0.15	78.23076923076923	0.06132075471698113
0.15	-0.15	3	0	38.94478527607362	0.7688679245283019
0.15	-0.15	3	0.01	42.25	0.7735849056603774
0.15	-0.15	3	0.02	46.66265060240964	0.7830188679245284
0.15	-0.15	3	0.03	55.875	0.7547169811320755
0.15	-0.15	3	0.04	60.241379310344826	0.6839622641509434
0.15	-0.15	3	0.05	65.0	0.5518867924528302
0.15	-0.15	3	0.06	67.51807228915662	0.3915094339622642
0.15	-0.15	3	0.07	69.79411764705883	0.32075471698113206
0.15	-0.15	3	0.08	69.17307692307692	0.24528301886792453
0.15	-0.15	3	0.09	73.525	0.18867924528301888
0.15	-0.15	3	0.1	69.65517241379311	0.13679245283018868
0.15	-0.15	3	0.11	69.04166666666667	0.11320754716981132
0.15	-0.15	3	0.12	71.85714285714286	0.09905660377358491
0.15	-0.15	3	0.13	73.3157894736842	0.08962264150943396
0.15	-0.15	3	0.14	70.57142857142857	0.0660377358490566
0.15	-0.15	3	0.15	77.85714285714286	0.0660377358490566
0.15	-0.15	4	0	38.94478527607362	0.7688679245283019
0.15	-0.15	4	0.01	41.870370370370374	0.7641509433962265
0.15	-0.15	4	0.02	47.93333333333333	0.7783018867924528
0.15	-0.15	4	0.03	55.298780487804876	0.7735849056603774
0.15	-0.15	4	0.04	61.69387755102041	0.6933962264150944
0.15	-0.15	4	0.05	64.25454545454545	0.5188679245283019
0.15	-0.15	4	0.06	66.53164556962025	0.37264150943396224
0.15	-0.15	4	0.07	68.97101449275362	0.32547169811320753
0.15	-0.15	4	0.08	71.05454545454545	0.25943396226415094
0.15	-0.15	4	0.09	70.63157894736842	0.1792452830188679
0.15	-0.15	4	0.1	68.44827586206897	0.13679245283018868
0.15	-0.15	4	0.11	71.03846153846153	0.12264150943396226
0.15	-0.15	4	0.12	65.78947368421052	0.08962264150943396
0.15	-0.15	4	0.13	67.17647058823529	0.08018867924528301
0.15	-0.15	4	0.14	75.45454545454545	0.05188679245283019
0.15	-0.15	4	0.15	73.16666666666667	0.05660377358490566
0.15	-0.15	5	0	38.94478527607362	0.7688679245283019
0.15	-0.15	5	0.01	42.593939393939394	0.7783018867924528
0.15	-0.15	5	0.02	47.48192771084337	0.7830188679245284
0.15	-0.15	5	0.03	55.10909090909091	0.7783018867924528
0.15	-0.15	5	0.04	62.61904761904762	0.6933962264150944
0.15	-0.15	5	0.05	66.90833333333333	0.5660377358490566
0.15	-0.15	5	0.06	64.44578313253012	0.3915094339622642
0.15	-0.15	5	0.07	67.85714285714286	0.2971698113207547
0.15	-0.15	5	0.08	70.39622641509433	0.25
0.15	-0.15	5	0.09	75.70731707317073	0.19339622641509435
0.15	-0.15	5	0.1	72.66666666666667	0.15566037735849056
0.15	-0.15	5	0.11	69.81481481481481	0.12735849056603774
0.15	-0.15	5	0.12	63.25	0.09433962264150944
0.15	-0.15	5	0.13	67.93333333333334	0.07075471698113207
0.15	-0.15	5	0.14	69.41666666666667	0.05660377358490566
0.15	-0.15	5	0.15	70.33333333333333	0.05660377358490566
0.15	-0.15	6	0	38.94478527607362	0.7688679245283019
0.15	-0.15	6	0.01	41.79012345679013	0.7641509433962265
0.15	-0.15	6	0.02	48.036144578313255	0.7830188679245284
0.15	-0.15	6	0.03	55.515337423312886	0.7688679245283019
0.15	-0.15	6	0.04	62.22077922077922	0.7264150943396226
0.15	-0.15	6	0.05	65.32773109243698	0.5613207547169812
0.15	-0.15	6	0.06	67.75	0.41509433962264153
0.15	-0.15	6	0.07	69.61538461538461	0.30660377358490565
0.15	-0.15	6	0.08	68.12	0.2358490566037736
0.15	-0.15	6	0.09	70.65217391304348	0.2169811320754717
0.15	-0.15	6	0.1	73.96875	0.1509433962264151
0.15	-0.15	6	0.11	74.92	0.1179245283018868
0.15	-0.15	6	0.12	69.55	0.09433962264150944
0.15	-0.15	6	0.13	71.9375	0.07547169811320754
0.15	-0.15	6	0.14	75.15384615384616	0.06132075471698113
0.15	-0.15	6	0.15	64.7	0.04716981132075472
0.15	-0.15	7	0	38.94478527607362	0.7688679245283019
0.15	-0.15	7	0.01	42.02453987730061	0.7688679245283019
0.15	-0.15	7	0.02	47.767857142857146	0.7924528301886793
0.15	-0.15	7	0.03	55.06748466257669	0.7688679245283019
0.15	-0.15	7	0.04	61.49333333333333	0.7075471698113207
0.15	-0.15	7	0.05	66.85217391304347	0.5424528301886793
0.15	-0.15	7	0.06	67.32183908045977	0.41037735849056606
0.15	-0.15	7	0.07	69.82089552238806	0.3160377358490566
0.15	-0.15	7	0.08	69.72222222222223	0.25471698113207547
0.15	-0.15	7	0.09	69.55555555555556	0.16981132075471697
0.15	-0.15	7	0.1	67.28125	0.1509433962264151
0.15	-0.15	7	0.11	63.32	0.1179245283018868
0.15	-0.15	7	0.12	72.27272727272727	0.10377358490566038
0.15	-0.15	7	0.13	77.375	0.07547169811320754
0.15	-0.15	7	0.14	71.15384615384616	0.06132075471698113
0.15	-0.15	7	0.15	64.7	0.04716981132075472
0.15	-0.15	8	0	38.94478527607362	0.7688679245283019
0.15	-0.15	8	0.01	42.406060606060606	0.7783018867924528
0.15	-0.15	8	0.02	48.455089820359284	0.7877358490566038
0.15	-0.15	8	0.03	56.15432098765432	0.7641509433962265
0.15	-0.15	8	0.04	61.99337748344371	0.7122641509433962
0.15	-0.15	8	0.05	65.03508771929825	0.5377358490566038
0.15	-0.15	8	0.06	68.14942528735632	0.41037735849056606
0.15	-0.15	8	0.07	67.87878787878788	0.3113207547169811
0.15	-0.15	8	0.08	70.16071428571429	0.2641509433962264
0.15	-0.15	8	0.09	71.37837837837837	0.17452830188679244
0.15	-0.15	8	0.1	74.77142857142857	0.1650943396226415
0.15	-0.15	8	0.11	78.07692307692308	0.12264150943396226
0.15	-0.15	8	0.12	71.61904761904762	0.09905660377358491
0.15	-0.15	8	0.13	71.0	0.07547169811320754
0.15	-0.15	8	0.14	71.28571428571429	0.0660377358490566
0.15	-0.15	8	0.15	75.58333333333333	0.05660377358490566
0.15	-0.15	9	0	38.94478527607362	0.7688679245283019
0.15	-0.15	9	0.01	41.453416149068325	0.7594339622641509
0.15	-0.15	9	0.02	48.47953216374269	0.8066037735849056
0.15	-0.15	9	0.03	57.1375	0.7547169811320755
0.15	-0.15	9	0.04	60.45890410958904	0.6886792452830188
0.15	-0.15	9	0.05	67.13559322033899	0.5566037735849056
0.15	-0.15	9	0.06	68.61290322580645	0.4386792452830189
0.15	-0.15	9	0.07	68.515625	0.3018867924528302
0.15	-0.15	9	0.08	70.18	0.2358490566037736
0.15	-0.15	9	0.09	69.66666666666667	0.18396226415094338
0.15	-0.15	9	0.1	70.84	0.1179245283018868
0.15	-0.15	9	0.11	70.44444444444444	0.12735849056603774
0.15	-0.15	9	0.12	71.0	0.07075471698113207
0.15	-0.15	9	0.13	74.9375	0.07547169811320754
0.15	-0.15	9	0.14	67.28571428571429	0.0660377358490566
0.15	-0.15	9	0.15	65.58333333333333	0.05660377358490566
0.15	-0.15	10	0	38.94478527607362	0.7688679245283019
0.15	-0.15	10	0.01	42.1840490797546	0.7688679245283019
0.15	-0.15	10	0.02	47.6140350877193	0.8066037735849056
0.15	-0.15	10	0.03	54.83435582822086	0.7688679245283019
0.15	-0.15	10	0.04	60.97241379310345	0.6839622641509434
0.15	-0.15	10	0.05	67.20661157024793	0.5707547169811321
0.15	-0.15	10	0.06	68.0	0.4056603773584906
0.15	-0.15	10	0.07	70.23287671232876	0.3443396226415094
0.15	-0.15	10	0.08	70.58181818181818	0.25943396226415094
0.15	-0.15	10	0.09	72.18181818181819	0.20754716981132076
0.15	-0.15	10	0.1	73.67857142857143	0.1320754716981132
0.15	-0.15	10	0.11	68.52631578947368	0.08962264150943396
0.15	-0.15	10	0.12	69.0	0.09433962264150944
0.15	-0.15	10	0.13	74.2	0.09433962264150944
0.15	-0.15	10	0.14	64.21428571428571	0.0660377358490566
0.15	-0.15	10	0.15	65.6923076923077	0.06132075471698113
0.15	-0.15	11	0	38.94478527607362	0.7688679245283019
0.15	-0.15	11	0.01	42.08695652173913	0.7594339622641509
0.15	-0.15	11	0.02	46.9940119760479	0.7877358490566038
0.15	-0.15	11	0.03	55.01875	0.7547169811320755
0.15	-0.15	11	0.04	61.48684210526316	0.7169811320754716
0.15	-0.15	11	0.05	65.60169491525424	0.5566037735849056
0.15	-0.15	11	0.06	67.23255813953489	0.4056603773584906
0.15	-0.15	11	0.07	67.74285714285715	0.330188679245283
0.15	-0.15	11	0.08	70.36170212765957	0.22169811320754718
0.15	-0.15	11	0.09	72.16666666666667	0.22641509433962265
0.15	-0.15	11	0.1	70.91176470588235	0.16037735849056603
0.15	-0.15	11	0.11	69.65384615384616	0.12264150943396226
0.15	-0.15	11	0.12	74.61904761904762	0.09905660377358491
0.15	-0.15	11	0.13	66.13333333333334	0.07075471698113207
0.15	-0.15	11	0.14	76.2	0.07075471698113207
0.15	-0.15	11	0.15	79.3076923076923	0.06132075471698113
0.15	-0.15	12	0	38.94478527607362	0.7688679245283019
0.15	-0.15	12	0.01	41.75776397515528	0.7594339622641509
0.15	-0.15	12	0.02	48.53012048192771	0.7830188679245284
0.15	-0.15	12	0.03	54.20496894409938	0.7594339622641509
0.15	-0.15	12	0.04	62.9271523178808	0.7122641509433962
0.15	-0.15	12	0.05	65.32478632478633	0.5518867924528302
0.15	-0.15	12	0.06	65.65116279069767	0.4056603773584906
0.15	-0.15	12	0.07	69.51470588235294	0.32075471698113206
0.15	-0.15	12	0.08	69.17857142857143	0.2641509433962264
0.15	-0.15	12	0.09	72.72093023255815	0.2028301886792453
0.15	-0.15	12	0.1	73.14285714285714	0.1320754716981132
0.15	-0.15	12	0.11	74.03333333333333	0.14150943396226415
0.15	-0.15	12	0.12	67.27777777777777	0.08490566037735849
0.15	-0.15	12	0.13	66.38461538461539	0.06132075471698113
0.15	-0.15	12	0.14	68.76470588235294	0.08018867924528301
0.15	-0.15	12	0.15	60.6	0.04716981132075472
0.15	-0.15	13	0	38.94478527607362	0.7688679245283019
0.15	-0.15	13	0.01	41.84567901234568	0.7641509433962265
0.15	-0.15	13	0.02	46.708333333333336	0.7924528301886793
0.15	-0.15	13	0.03	55.8944099378882	0.7594339622641509
0.15	-0.15	13	0.04	61.93377483443709	0.7122641509433962
0.15	-0.15	13	0.05	64.8974358974359	0.5518867924528302
0.15	-0.15	13	0.06	66.5	0.4056603773584906
0.15	-0.15	13	0.07	68.75757575757575	0.3113207547169811
0.15	-0.15	13	0.08	66.46808510638297	0.22169811320754718
0.15	-0.15	13	0.09	70.74418604651163	0.2028301886792453
0.15	-0.15	13	0.1	76.41935483870968	0.14622641509433962
0.15	-0.15	13	0.11	69.2	0.09433962264150944
0.15	-0.15	13	0.12	72.5	0.08490566037735849
0.15	-0.15	13	0.13	69.4	0.07075471698113207
0.15	-0.15	13	0.14	65.27272727272727	0.05188679245283019
0.15	-0.15	13	0.15	67.55555555555556	0.04245283018867924
0.15	-0.15	14	0	38.94478527607362	0.7688679245283019
0.15	-0.15	14	0.01	41.69753086419753	0.7641509433962265
0.15	-0.15	14	0.02	47.99404761904762	0.7924528301886793
0.15	-0.15	14	0.03	53.66242038216561	0.7405660377358491
0.15	-0.15	14	0.04	62.12	0.7075471698113207
0.15	-0.15	14	0.05	64.60504201680672	0.5613207547169812
0.15	-0.15	14	0.06	67.47126436781609	0.41037735849056606
0.15	-0.15	14	0.07	69.52941176470588	0.32075471698113206
0.15	-0.15	14	0.08	71.42105263157895	0.2688679245283019
0.15	-0.15	14	0.09	67.02631578947368	0.1792452830188679
0.15	-0.15	14	0.1	72.46666666666667	0.14150943396226415
0.15	-0.15	14	0.11	71.88461538461539	0.12264150943396226
0.15	-0.15	14	0.12	68.94736842105263	0.08962264150943396
0.15	-0.15	14	0.13	67.33333333333333	0.07075471698113207
0.15	-0.15	14	0.14	71.1875	0.07547169811320754
0.15	-0.15	14	0.15	73.0	0.05660377358490566
0.15	-0.15	15	0	38.94478527607362	0.7688679245283019
0.15	-0.15	15	0.01	42.098765432098766	0.7641509433962265
0.15	-0.15	15	0.02	48.07738095238095	0.7924528301886793
0.15	-0.15	15	0.03	56.26219512195122	0.7735849056603774
0.15	-0.15	15	0.04	63.57534246575342	0.6886792452830188
0.15	-0.15	15	0.05	65.94690265486726	0.5330188679245284
0.15	-0.15	15	0.06	66.56179775280899	0.419811320754717
0.15	-0.15	15	0.07	70.0	0.330188679245283
0.15	-0.15	15	0.08	70.48076923076923	0.24528301886792453
0.15	-0.15	15	0.09	70.21052631578948	0.1792452830188679
0.15	-0.15	15	0.1	68.54166666666667	0.11320754716981132
0.15	-0.15	15	0.11	68.12	0.1179245283018868
0.15	-0.15	15	0.12	66.42105263157895	0.08962264150943396
0.15	-0.15	15	0.13	67.625	0.07547169811320754
0.15	-0.15	15	0.14	67.92857142857143	0.0660377358490566
0.15	-0.15	15	0.15	74.45454545454545	0.05188679245283019
0.15	-0.14	0	0	38.92307692307692	0.7971698113207547
0.15	-0.14	0	0.01	41.260355029585796	0.7971698113207547
