Feedback_Excitation	Feedback_Inhibition	Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0.0	-0.13	29	0.49780706	0.0	0.0	0.49309468	0.03548351	0.03209649	0.03548351	0.03209649
0.0	-0.13	30	0.4976443	0.0	0.0	0.4927753	0.030821366	0.02772407	0.030821366	0.02772407
0.0	-0.13	31	0.49748027	0.0	0.0	0.49252155	0.026756039	0.023942329	0.026756039	0.023942329
0.0	-0.13	32	0.49732992	0.0	0.0	0.49234328	0.02321208	0.020672638	0.02321208	0.020672638
0.0	-0.13	33	0.49719876	0.0	0.0	0.4922425	0.020119417	0.017838085	0.020115057	0.017846381
0.0	-0.13	34	0.49709392	0.0	0.0	0.49221903	0.01741923	0.015375938	0.017405644	0.015403508
0.0	-0.13	35	0.49702218	0.0	0.0	0.49226832	0.015062253	0.013235386	0.015035574	0.013292149
0.0	-0.13	36	0.49698913	0.0	0.0	0.49238446	0.013006845	0.011374525	0.012964851	0.011468016
0.0	-0.13	37	0.49699432	0.0	0.0	0.4925506	0.011216647	0.009757907	0.011158892	0.0098925335
0.0	-0.13	38	0.49702865	0.0	0.0	0.4927533	0.009660021	0.008355726	0.009586991	0.008532392
0.0	-0.13	39	0.49708492	0.0	0.0	0.49298197	0.008309212	0.0071421494	0.008221927	0.007358729
0.0	-0.13	40	0.4971574	0.0	0.0	0.49322823	0.0071394434	0.006094313	0.007039314	0.0063464665
0.0	-0.13	41	0.49724156	0.0	0.0	0.49348542	0.0061284667	0.0051917695	0.0060172034	0.005473787
0.0	-0.13	42	0.4973302	0.0	0.0	0.49374843	0.0052563054	0.0044161906	0.0051357625	0.004721685
0.0	-0.13	43	0.49741185	0.0	0.0	0.49401325	0.0045050336	0.0037511284	0.004377227	0.0040736543
0.0	-0.13	44	0.4974789	0.0	0.0	0.49427676	0.0038586678	0.003181903	0.0037257595	0.003515377
0.0	-0.13	45	0.4975265	0.0	0.0	0.4945366	0.0033031318	0.0026955558	0.0031672944	0.0030344517
0.0	-0.13	46	0.4975518	0.0	0.0	0.49479103	0.0028260967	0.00228071	0.002689391	0.0026201524
0.0	-0.13	47	0.49755335	0.0	0.0	0.4950387	0.002416792	0.001927412	0.0022810914	0.0022632137
0.0	-0.13	48	0.4975307	0.0	0.0	0.49527872	0.002065851	0.0016269819	0.0019327849	0.0019556435
0.0	-0.13	49	0.49748415	0.0	0.0	0.49551046	0.0017651449	0.0013718315	0.0016360732	0.0016905543
0.0	-0.13	50	0.49741453	0.0	0.0	0.4957335	0.001507642	0.0011554009	0.0013836437	0.0014620163
0.0	-0.13	51	0.49732307	0.0	0.0	0.49594766	0.0012872654	0.0009720409	0.0011691486	0.0012649263
0.0	-0.13	52	0.4972111	0.0	0.0	0.49615282	0.0010987677	0.00081689085	0.0009870916	0.0010948934
0.0	-0.13	53	0.4970801	0.0	0.0	0.49634904	0.0009376213	0.0006857724	0.00083273044	0.00094814494
0.0	-0.13	54	0.49693143	0.0	0.0	0.49653643	0.0007999235	0.0005750984	0.0007019693	0.00082143943
0.0	-0.13	55	0.4967665	0.0	0.0	0.4967151	0.00068231346	0.00048179316	0.0005912934	0.0007119939
0.0	-0.13	56	0.49658668	0.0	0.0	0.49688533	0.00058189995	0.00040322373	0.000497697	0.0006174185
0.0	-0.13	57	0.49639314	0.0	0.0	0.49704736	0.0004961984	0.00033713918	0.0004186052	0.0005356514
0.0	-0.13	58	0.4961871	0.0	0.0	0.49720144	0.0004230757	0.00028161824	0.0003518218	0.00046492225
0.0	-0.13	59	0.49596956	0.0	0.0	0.49734792	0.00036070196	0.00023502363	0.00029547585	0.00040371122
0.0	-0.13	60	0.49574155	0.0	0.0	0.4974871	0.0003075091	0.00019596207	0.00024797407	0.0003507124
0.0	-0.13	61	0.49550393	0.0	0.0	0.49761924	0.00026215432	0.0001632498	0.00020796034	0.00030480287
0.0	-0.13	62	0.49525756	0.0	0.0	0.49774468	0.00022348858	0.00013588252	0.0001742812	0.00026501637
0.0	-0.13	63	0.49500316	0.0	0.0	0.49786365	0.00019052935	0.00011300945	0.00014595623	0.00023052085
0.0	-0.13	64	0.4947415	0.0	0.0	0.49797648	0.00016243584	9.39102e-05	0.00012215287	0.00020059949
0.0	-0.13	65	0.49447322	0.0	0.0	0.49808353	0.00013849058	7.797657e-05	0.000102164646	0.00017463442
0.0	-0.13	66	0.49419892	0.0	0.0	0.498185	0.00011808154	6.469573e-05	8.539271e-05	0.00015209273
0.0	-0.13	67	0.49391913	0.0	0.0	0.4982812	0.00010068669	5.363573e-05	7.132988e-05	0.00013251461
0.0	-0.13	68	0.49363446	0.0	0.0	0.49837238	8.586086e-05	4.4433134e-05	5.9547005e-05	0.00011550316
0.0	-0.13	69	0.49334538	0.0	0.0	0.49845877	7.322447e-05	3.678248e-05	4.9681345e-05	0.000100715544
0.0	-0.13	70	0.49305236	0.0	0.0	0.49854067	6.2453895e-05	3.0427309e-05	4.142656e-05	8.785562e-05
0.0	-0.13	71	0.4927559	0.0	0.0	0.49861825	5.3273267e-05	2.5152525e-05	3.4524186e-05	7.666736e-05
0.0	-0.13	72	0.49245638	0.0	0.0	0.49869168	4.5447458e-05	2.0777925e-05	2.8756354e-05	6.692941e-05
0.0	-0.13	73	0.49215418	0.0	0.0	0.4987613	3.87761e-05	1.7152688e-05	2.3939587e-05	5.8450245e-05
0.0	-0.13	74	0.49184978	0.0	0.0	0.49882722	3.3088436e-05	1.4150716e-05	1.9919496e-05	5.1064115e-05
0.0	-0.13	75	0.49154353	0.0	0.0	0.49888965	2.8238994e-05	1.1666685e-05	1.6566288e-05	4.46275e-05
0.0	-0.13	76	0.49123573	0.0	0.0	0.4989488	2.4103821e-05	9.6127105e-06	1.3770928e-05	3.901609e-05
0.0	-0.13	77	0.4909268	0.0	0.0	0.49900478	2.0577323e-05	7.915528e-06	1.14419e-05	3.4122146e-05
0.0	-0.13	78	0.490617	0.0	0.0	0.49905777	1.7569497e-05	6.514119e-06	9.502444e-06	2.9852265e-05
0.0	-0.13	79	0.49030665	0.0	0.0	0.499108	1.5003628e-05	5.3577114e-06	7.888236e-06	2.6125439e-05
0.0	-0.13	80	0.48999605	0.0	0.0	0.49915552	1.2814428e-05	4.404098e-06	6.5454096e-06	2.2871369e-05
0.0	-0.13	81	0.48968548	0.0	0.0	0.49920055	1.0946317e-05	3.6182191e-06	5.428892e-06	2.0029029e-05
0.0	-0.13	82	0.48937517	0.0	0.0	0.4992432	9.351922e-06	2.9709768e-06	4.5009883e-06	1.7545419e-05
0.0	-0.13	83	0.48906544	0.0	0.0	0.49928355	7.990884e-06	2.4382402e-06	3.7301954e-06	1.5374486e-05
0.0	-0.13	84	0.48875648	0.0	0.0	0.49932176	6.8288496e-06	2.0000145e-06	3.0902029e-06	1.3476199e-05
0.0	-0.13	85	0.48844853	0.0	0.0	0.49935794	5.8365617e-06	1.6397437e-06	2.5590496e-06	1.1815743e-05
0.0	-0.13	86	0.48814178	0.0	0.0	0.49939215	4.9890973e-06	1.3437292e-06	2.1184153e-06	1.0362834e-05
0.0	-0.13	87	0.48783648	0.0	0.0	0.49942458	4.265217e-06	1.1006451e-06	1.7530256e-06	9.091106e-06
0.0	-0.13	88	0.48753276	0.0	0.0	0.49945527	3.6468143e-06	9.011341e-07	1.4501528e-06	7.977608e-06
0.0	-0.13	89	0.48723084	0.0	0.0	0.49948433	3.1184506e-06	7.3747077e-07	1.1991991e-06	7.0023452e-06
0.0	-0.13	90	0.48693088	0.0	0.0	0.49951184	2.6669588e-06	6.032815e-07	9.913441e-07	6.1478927e-06
0.0	-0.13	91	0.48663303	0.0	0.0	0.4995379	2.2811062e-06	4.9331175e-07	8.1925043e-07	5.39906e-06
0.0	-0.13	92	0.4863374	0.0	0.0	0.49956256	1.9513095e-06	4.0323238e-07	6.7681736e-07	4.742598e-06
0.0	-0.13	93	0.48604414	0.0	0.0	0.4995859	1.6693907e-06	3.2947912e-07	5.5897493e-07	4.1669477e-06
0.0	-0.13	94	0.48575336	0.0	0.0	0.49960798	1.4283701e-06	2.6911923e-07	4.6151152e-07	3.6620208e-06
0.0	-0.13	95	0.48546523	0.0	0.0	0.49962887	1.2222897e-06	2.1974122e-07	3.8093017e-07	3.2190067e-06
0.0	-0.13	96	0.48517978	0.0	0.0	0.49964863	1.0460633e-06	1.7936333e-07	3.143287e-07	2.8302102e-06
0.0	-0.13	97	0.4848971	0.0	0.0	0.49966738	8.953481e-07	1.4635793e-07	2.592995e-07	2.488907e-06
0.0	-0.13	98	0.48461735	0.0	0.0	0.4996851	7.664356e-07	1.1938899e-07	2.1384612e-07	2.1892201e-06
0.0	-0.13	99	0.48434055	0.0	0.0	0.49970192	6.561588e-07	9.736041e-08	1.763137e-07	1.9260099e-06
0.0	-0.12	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.12	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.0	-0.12	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.0	-0.12	3	0.24399999	0.0	0.0	0.24399999	0.0	0.0	0.0	0.0
0.0	-0.12	4	0.2952	0.0	0.0	0.2952	0.0	0.0	0.0	0.0
0.0	-0.12	5	0.33615997	0.0	0.0	0.33615997	0.0	0.0	0.0	0.0
0.0	-0.12	6	0.36892796	0.0	0.0	0.36892796	0.0	0.0	0.0	0.0
0.0	-0.12	7	0.39514235	0.0	0.0	0.39514235	0.0	0.0	0.0	0.0
0.0	-0.12	8	0.41611385	0.0	0.0	0.41611385	0.0	0.0	0.0	0.0
0.0	-0.12	9	0.43289107	0.0	0.0	0.43289107	0.0	0.0	0.0	0.0
0.0	-0.12	10	0.44631284	0.0	0.0	0.44631284	0.1	0.1	0.1	0.1
0.0	-0.12	11	0.45705026	0.0	0.0	0.45705026	0.18	0.18	0.18	0.18
0.0	-0.12	12	0.4656402	0.0	0.0	0.4656402	0.2408512	0.2383912	0.2408512	0.2383912
0.0	-0.12	13	0.47251213	0.0	0.0	0.47251213	0.28657103	0.28239927	0.28657103	0.28239927
0.0	-0.12	14	0.4780092	0.0	0.0	0.47798914	0.254691	0.25009713	0.254691	0.25009713
0.0	-0.12	15	0.48239434	0.0	0.0	0.48228237	0.22570351	0.22076747	0.22570351	0.22076747
0.0	-0.12	16	0.48588735	0.0	0.0	0.48559254	0.19971533	0.19455089	0.19971533	0.19455089
0.0	-0.12	17	0.4886727	0.0	0.0	0.48810846	0.17649637	0.17120898	0.17649637	0.17120898
0.0	-0.12	18	0.49089655	0.0	0.0	0.4900011	0.15580532	0.15048304	0.15580532	0.15048304
0.0	-0.12	19	0.49267673	0.0	0.0	0.4914147	0.13740546	0.1321181	0.13740546	0.1321181
0.0	-0.12	20	0.49410307	0.0	0.0	0.49245998	0.12107479	0.11587831	0.12107479	0.11587831
0.0	-0.12	21	0.49524617	0.0	0.0	0.49322248	0.10660608	0.101544775	0.10660608	0.101544775
0.0	-0.12	22	0.49616253	0.0	0.0	0.49377277	0.09380751	0.088915154	0.09380751	0.088915154
0.0	-0.12	23	0.4968974	0.0	0.0	0.49416578	0.082410574	0.077709675	0.082410574	0.077709675
0.0	-0.12	24	0.49744925	0.0	0.0	0.49435645	0.072245635	0.0677577	0.072245635	0.0677577
0.0	-0.12	25	0.49778545	0.0	0.0	0.49433196	0.06320053	0.05894294	0.06320053	0.05894294
0.0	-0.12	26	0.49792805	0.0	0.0	0.49413568	0.055182282	0.051167723	0.055182282	0.051167723
0.0	-0.12	27	0.49791974	0.0	0.0	0.4938184	0.04812708	0.044369116	0.04812708	0.044369116
0.0	-0.12	28	0.49780658	0.0	0.0	0.49343863	0.04193889	0.038448427	0.04193889	0.038448427
0.0	-0.12	29	0.49763012	0.0	0.0	0.4930516	0.036522042	0.033303984	0.036522042	0.033303984
0.0	-0.12	30	0.49742618	0.0	0.0	0.4927024	0.03178665	0.028840013	0.03178665	0.028840013
0.0	-0.12	31	0.49722221	0.0	0.0	0.49241424	0.027649177	0.02496907	0.027649177	0.02496907
0.0	-0.12	32	0.49703377	0.0	0.0	0.4922009	0.024035556	0.021613874	0.024035556	0.021613874
0.0	-0.12	33	0.4968689	0.0	0.0	0.49206287	0.020876266	0.018697899	0.020871483	0.018706594
0.0	-0.12	34	0.49673304	0.0	0.0	0.49200428	0.018112678	0.016158381	0.018097874	0.016187353
0.0	-0.12	35	0.49663192	0.0	0.0	0.49201953	0.015695795	0.0139448065	0.015666863	0.014004589
0.0	-0.12	36	0.49657032	0.0	0.0	0.4921046	0.013583652	0.012014931	0.0135386605	0.012113955
0.0	-0.12	37	0.49655175	0.0	0.0	0.49224982	0.011740035	0.01033371	0.011678627	0.01047685
0.0	-0.12	38	0.49657148	0.0	0.0	0.4924396	0.010133625	0.008871639	0.010056189	0.009059842
0.0	-0.12	39	0.49661374	0.0	0.0	0.49266165	0.008736768	0.007602985	0.00864436	0.007834058
0.0	-0.12	40	0.49666032	0.0	0.0	0.49290612	0.0075246515	0.006504829	0.0074187554	0.006774244
0.0	-0.12	41	0.49669647	0.0	0.0	0.4931653	0.006474901	0.005556567	0.0063572954	0.0058583254
0.0	-0.12	42	0.49671322	0.0	0.0	0.49343318	0.0055673625	0.004739647	0.0054399925	0.0050670337
0.0	-0.12	43	0.49670392	0.0	0.0	0.49370497	0.00478397	0.004037406	0.0046488727	0.004383544
0.0	-0.12	44	0.4966671	0.0	0.0	0.493977	0.0041085305	0.0034348776	0.0039678826	0.0037932312
0.0	-0.12	45	0.49660414	0.0	0.0	0.4942465	0.003526705	0.0029187652	0.0033827387	0.0032834022
0.0	-0.12	46	0.49651346	0.0	0.0	0.49451137	0.0030259164	0.002477365	0.0028807854	0.0028430556
0.0	-0.12	47	0.496395	0.0	0.0	0.49476993	0.0025951802	0.0021004207	0.0024508568	0.0024626702
0.0	-0.12	48	0.49625	0.0	0.0	0.49502105	0.002224923	0.0017789295	0.002083141	0.0021340149
0.0	-0.12	49	0.49608052	0.0	0.0	0.495264	0.0019068363	0.0015050562	0.0017690478	0.0018499816
0.0	-0.12	50	0.49588883	0.0	0.0	0.49549818	0.0016337191	0.0012720248	0.0015010838	0.0016044377
0.0	-0.12	51	0.49567732	0.0	0.0	0.4957233	0.0013993358	0.0010739807	0.0012727318	0.0013920948
0.0	-0.12	52	0.4954483	0.0	0.0	0.4959392	0.0011982901	0.00090586935	0.0010783398	0.0012083951
0.0	-0.12	53	0.49520388	0.0	0.0	0.4961458	0.0010259167	0.00076333253	0.0009129941	0.0010494115
0.0	-0.12	54	0.494946	0.0	0.0	0.4963433	0.00087818556	0.00064261747	0.0007724677	0.00091176026
0.0	-0.12	55	0.49467638	0.0	0.0	0.49653172	0.0007516193	0.00054049736	0.0006531307	0.00079252914
0.0	-0.12	56	0.49439654	0.0	0.0	0.4967113	0.00064322003	0.00045420165	0.00055186794	0.0006892094
0.0	-0.12	57	0.4941078	0.0	0.0	0.49688232	0.0005504057	0.0003813552	0.00046600046	0.0005996293
0.0	-0.12	58	0.49381137	0.0	0.0	0.49704498	0.00047095047	0.0003199221	0.00039323856	0.00052192167
0.0	-0.12	59	0.49350822	0.0	0.0	0.49719962	0.00040294274	0.00026816395	0.00033162563	0.0004544795
0.0	-0.12	60	0.4931993	0.0	0.0	0.4973466	0.00034474194	0.0002245982	0.00027949052	0.00039591853
0.0	-0.12	61	0.49288532	0.0	0.0	0.49748614	0.00029494046	0.00018796219	0.00023540654	0.00034504538
0.0	-0.12	62	0.49256712	0.0	0.0	0.49761865	0.00025233102	0.00015718157	0.00019815656	0.0003008307
0.0	-0.12	63	0.49224532	0.0	0.0	0.49774438	0.00021587848	0.00013134345	0.00016670302	0.0002623858
0.0	-0.12	64	0.4919205	0.0	0.0	0.49786365	0.00018469554	0.000109672976	0.00014016202	0.00022894313
0.0	-0.12	65	0.49159327	0.0	0.0	0.49797672	0.00015802201	9.1513226e-05	0.00011778125	0.0001998393
0.0	-0.12	66	0.49126416	0.0	0.0	0.49808395	0.00013520668	7.630793e-05	9.892087e-05	0.00017450067
0.0	-0.12	67	0.49093363	0.0	0.0	0.49818558	0.0001156919	6.358657e-05	8.3037216e-05	0.00015243093
0.0	-0.12	68	0.49060217	0.0	0.0	0.4982819	9.900033e-05	5.2951622e-05	6.96687e-05	0.00013320046
0.0	-0.12	69	0.4902702	0.0	0.0	0.49837315	8.472339e-05	4.4067587e-05	5.842377e-05	0.00011643722
0.0	-0.12	70	0.48993817	0.0	0.0	0.49845964	7.251149e-05	3.6651614e-05	4.897059e-05	0.00010181884
0.0	-0.12	71	0.4896065	0.0	0.0	0.4985416	6.2065534e-05	3.046551e-05	4.102811e-05	8.9065885e-05
0.0	-0.12	72	0.48927557	0.0	0.0	0.49861923	5.312972e-05	2.5308862e-05	3.4358538e-05	7.793602e-05
0.0	-0.12	73	0.4889457	0.0	0.0	0.49869272	4.5485256e-05	2.1013224e-05	2.8760776e-05	6.821898e-05
0.0	-0.12	74	0.48861724	0.0	0.0	0.49876237	3.8945058e-05	1.7437154e-05	2.4064911e-05	5.9732272e-05
0.0	-0.12	75	0.48829055	0.0	0.0	0.4988283	3.3349148e-05	1.4461988e-05	2.0127529e-05	5.2317424e-05
0.0	-0.12	76	0.48796597	0.0	0.0	0.49889076	2.856076e-05	1.1988265e-05	1.6827673e-05	4.5836758e-05
0.0	-0.12	77	0.48764378	0.0	0.0	0.4989499	2.4462963e-05	9.93269e-06	1.40633865e-05	4.017061e-05
0.0	-0.12	78	0.48732424	0.0	0.0	0.49900588	2.0955791e-05	8.225564e-06	1.1748781e-05	3.5214925e-05
0.0	-0.12	79	0.4870076	0.0	0.0	0.49905887	1.7953715e-05	6.808611e-06	9.811546e-06	3.0879182e-05
0.0	-0.12	80	0.48669407	0.0	0.0	0.4991091	1.5383624e-05	5.633149e-06	8.190837e-06	2.7084598e-05
0.0	-0.12	81	0.48638391	0.0	0.0	0.4991566	1.3183058e-05	4.658538e-06	6.835489e-06	2.3762574e-05
0.0	-0.12	82	0.4860774	0.0	0.0	0.4992016	1.1298642e-05	3.850875e-06	5.702502e-06	2.085336e-05
0.0	-0.12	83	0.48577467	0.0	0.0	0.49924418	9.684751e-06	3.1818995e-06	4.7557605e-06	1.830489e-05
0.0	-0.12	84	0.48547584	0.0	0.0	0.4992845	8.302326e-06	2.6280659e-06	3.9649453e-06	1.6071777e-05
0.0	-0.12	85	0.48518115	0.0	0.0	0.49932268	7.1179975e-06	2.1697745e-06	3.3046165e-06	1.4114433e-05
0.0	-0.12	86	0.48489073	0.0	0.0	0.49935883	6.10324e-06	1.7907187e-06	2.753439e-06	1.2398322e-05
0.0	-0.12	87	0.4846047	0.0	0.0	0.49939302	5.233666e-06	1.4773398e-06	2.2935285e-06	1.0893304e-05
0.0	-0.12	88	0.48432314	0.0	0.0	0.4994254	4.488415e-06	1.2183708e-06	1.909901e-06	9.573059e-06
0.0	-0.12	89	0.48404622	0.0	0.0	0.49945605	3.8496414e-06	1.0044548e-06	1.5900074e-06	8.414604e-06
0.0	-0.12	90	0.483774	0.0	0.0	0.49948505	3.302074e-06	8.278257e-07	1.3233433e-06	7.3978545e-06
0.0	-0.12	91	0.48350656	0.0	0.0	0.49951252	2.832642e-06	6.8204105e-07	1.1011196e-06	6.5052564e-06
0.0	-0.12	92	0.48324403	0.0	0.0	0.49953854	2.4301562e-06	5.617598e-07	9.1598463e-07	5.7214625e-06
0.0	-0.12	93	0.4829866	0.0	0.0	0.49956313	2.0850362e-06	4.6255627e-07	7.617929e-07	5.033049e-06
0.0	-0.12	94	0.4827344	0.0	0.0	0.4995864	1.789078e-06	3.8076536e-07	6.3340826e-07	4.428272e-06
0.0	-0.12	95	0.48248762	0.0	0.0	0.49960846	1.5352556e-06	3.1335315e-07	5.2654036e-07	3.8968524e-06
0.0	-0.12	96	0.48224637	0.0	0.0	0.49962935	1.3175504e-06	2.5780966e-07	4.3760633e-07	3.4297927e-06
0.0	-0.12	97	0.48201078	0.0	0.0	0.4996491	1.1308067e-06	2.120593e-07	3.636155e-07	3.0192125e-06
0.0	-0.12	98	0.48178104	0.0	0.0	0.4996678	9.706074e-07	1.7438649e-07	3.0207215e-07	2.6582088e-06
0.0	-0.12	99	0.48155722	0.0	0.0	0.49968553	8.331676e-07	1.433738e-07	2.5089454e-07	2.340733e-06
0.0	-0.11	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.11	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.0	-0.11	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.0	-0.11	3	0.24399999	0.0	0.0	0.24399999	0.0	0.0	0.0	0.0
0.0	-0.11	4	0.2952	0.0	0.0	0.2952	0.0	0.0	0.0	0.0
0.0	-0.11	5	0.33615997	0.0	0.0	0.33615997	0.0	0.0	0.0	0.0
0.0	-0.11	6	0.36892796	0.0	0.0	0.36892796	0.0	0.0	0.0	0.0
0.0	-0.11	7	0.39514235	0.0	0.0	0.39514235	0.0	0.0	0.0	0.0
0.0	-0.11	8	0.41611385	0.0	0.0	0.41611385	0.0	0.0	0.0	0.0
0.0	-0.11	9	0.43289107	0.0	0.0	0.43289107	0.0	0.0	0.0	0.0
0.0	-0.11	10	0.44631284	0.0	0.0	0.44631284	0.1	0.1	0.1	0.1
0.0	-0.11	11	0.45705026	0.0	0.0	0.45705026	0.18	0.18	0.18	0.18
0.0	-0.11	12	0.4656402	0.0	0.0	0.4656402	0.2411136	0.2388586	0.2411136	0.2388586
0.0	-0.11	13	0.47251213	0.0	0.0	0.47251213	0.28729206	0.2834707	0.28729206	0.2834707
0.0	-0.11	14	0.47800776	0.0	0.0	0.47798488	0.25559258	0.25137746	0.25559258	0.25137746
0.0	-0.11	15	0.48238996	0.0	0.0	0.48227316	0.2267819	0.22224472	0.2267819	0.22224472
0.0	-0.11	16	0.48587936	0.0	0.0	0.4855777	0.20093788	0.19618216	0.20093788	0.19618216
0.0	-0.11	17	0.4886605	0.0	0.0	0.48809057	0.17782858	0.17295101	0.17782858	0.17295101
0.0	-0.11	18	0.49088088	0.0	0.0	0.48998442	0.15721463	0.15229614	0.15721463	0.15229614
0.0	-0.11	19	0.49265784	0.0	0.0	0.49140245	0.13886292	0.1339676	0.13886292	0.1339676
0.0	-0.11	20	0.4940819	0.0	0.0	0.49245644	0.1225549	0.11773439	0.1225549	0.11773439
0.0	-0.11	21	0.49522352	0.0	0.0	0.4932311	0.10808695	0.10338254	0.10808695	0.10338254
0.0	-0.11	22	0.496139	0.0	0.0	0.49379593	0.095270745	0.090714335	0.095270745	0.090714335
0.0	-0.11	23	0.49687344	0.0	0.0	0.4942056	0.083844274	0.07945708	0.083844274	0.07945708
0.0	-0.11	24	0.49741453	0.0	0.0	0.4944052	0.073640876	0.06944358	0.073640876	0.06944358
0.0	-0.11	25	0.49773404	0.0	0.0	0.49438578	0.064549886	0.060559377	0.064549886	0.060559377
0.0	-0.11	26	0.49785414	0.0	0.0	0.49418828	0.056479033	0.05270804	0.056479033	0.05270804
0.0	-0.11	27	0.49782288	0.0	0.0	0.4938651	0.04936261	0.045825716	0.04936261	0.045825716
0.0	-0.11	28	0.49768522	0.0	0.0	0.49347627	0.043106955	0.039816033	0.043106955	0.039816033
0.0	-0.11	29	0.49748182	0.0	0.0	0.4930749	0.03761872	0.03458001	0.03761872	0.03458001
0.0	-0.11	30	0.49724782	0.0	0.0	0.49270424	0.032810472	0.030023996	0.032810472	0.030023996
0.0	-0.11	31	0.49701166	0.0	0.0	0.4923911	0.028600598	0.026062673	0.028600598	0.026062673
0.0	-0.11	32	0.49679166	0.0	0.0	0.49214935	0.024916282	0.022620123	0.024916282	0.022620123
0.0	-0.11	33	0.49659896	0.0	0.0	0.49198154	0.021688841	0.019620385	0.021683693	0.019629423
0.0	-0.11	34	0.49643838	0.0	0.0	0.4918932	0.018860022	0.017000921	0.018844169	0.01703111
0.0	-0.11	35	0.49631432	0.0	0.0	0.4918797	0.016381158	0.014711484	0.016350321	0.014774049
0.0	-0.11	36	0.49622756	0.0	0.0	0.4919363	0.014210014	0.012709672	0.014162527	0.012813842
0.0	-0.11	37	0.49616492	0.0	0.0	0.4920592	0.012310644	0.010960936	0.012246056	0.011111858
0.0	-0.11	38	0.49612135	0.0	0.0	0.49223393	0.01065204	0.009436062	0.010570699	0.009634778
0.0	-0.11	39	0.49606612	0.0	0.0	0.49244657	0.009206666	0.008109416	0.009109638	0.008353689
0.0	-0.11	40	0.49597722	0.0	0.0	0.4926861	0.007949691	0.0069580385	0.007838566	0.0072432365
0.0	-0.11	41	0.49584478	0.0	0.0	0.49294376	0.006858643	0.0059611867	0.006735241	0.0062810886
0.0	-0.11	42	0.49566743	0.0	0.0	0.49321276	0.005913222	0.0051001045	0.0057795485	0.0054477067
0.0	-0.11	43	0.49544838	0.0	0.0	0.49348772	0.005095186	0.004357885	0.004953386	0.0047260136
0.0	-0.11	44	0.4951933	0.0	0.0	0.49376446	0.0043882173	0.0037193461	0.0042404933	0.0041010794
0.0	-0.11	45	0.49490926	0.0	0.0	0.49403977	0.0037777594	0.0031708926	0.0036263778	0.003559917
0.0	-0.11	46	0.49460354	0.0	0.0	0.49431118	0.0032509947	0.0027004997	0.0030981763	0.003091248
0.0	-0.11	47	0.494283	0.0	0.0	0.49457693	0.00279672	0.0022975816	0.0026445216	0.0026852908
0.0	-0.11	48	0.4939536	0.0	0.0	0.4948356	0.0024051722	0.0019528463	0.002255407	0.0023335717
0.0	-0.11	49	0.4936204	0.0	0.0	0.4950862	0.0020678653	0.0016582266	0.0019220554	0.0020287577
0.0	-0.11	50	0.49328762	0.0	0.0	0.49532813	0.0017774282	0.0014067226	0.0016367944	0.0017645073
0.0	-0.11	51	0.49295843	0.0	0.0	0.49556094	0.0015274595	0.0011922653	0.0013929318	0.0015353396
0.0	-0.11	52	0.49263465	0.0	0.0	0.4957844	0.0013124072	0.0010095994	0.0011846285	0.0013365205
0.0	-0.11	53	0.49231344	0.0	0.0	0.49599844	0.0011274583	0.00085417734	0.0010068415	0.0011639643
0.0	-0.11	54	0.49199295	0.0	0.0	0.4962031	0.00096844084	0.00072206766	0.0008552189	0.0010141433
0.0	-0.11	55	0.491672	0.0	0.0	0.49639848	0.00083175354	0.00060988433	0.0007260065	0.0008840084
0.0	-0.11	56	0.49134994	0.0	0.0	0.4965848	0.0007142878	0.00051471416	0.00061596703	0.0007709197
0.0	-0.11	57	0.49102646	0.0	0.0	0.49676228	0.0006133619	0.00043405383	0.00052231224	0.00067259104
0.0	-0.11	58	0.4907015	0.0	0.0	0.49693114	0.00052666327	0.00036575462	0.00044265157	0.00058705144
0.0	-0.11	59	0.4903751	0.0	0.0	0.4970917	0.0004521988	0.0003079745	0.00037493592	0.00051260035
0.0	-0.11	60	0.49004757	0.0	0.0	0.49724436	0.0003882512	0.00025913637	0.0003174098	0.00044776918
0.0	-0.11	61	0.48971918	0.0	0.0	0.49738932	0.0003333419	0.00021789165	0.00026856997	0.00039128863
0.0	-0.11	62	0.48939037	0.0	0.0	0.4975269	0.00028619805	0.00018308849	0.00022712995	0.00034206093
0.0	-0.11	63	0.48906147	0.0	0.0	0.4976575	0.0002457247	0.00015374436	0.00019198951	0.00029913586
0.0	-0.11	64	0.48873293	0.0	0.0	0.4977814	0.00021098006	0.00012902218	0.0001622084	0.00026169058
0.0	-0.11	65	0.48840514	0.0	0.0	0.49789885	0.00018115455	0.00010820955	0.00013698355	0.00022901193
0.0	-0.11	66	0.48807847	0.0	0.0	0.49801022	0.00015555235	9.070089e-05	0.00011562973	0.00020048159
