TARGET	LEX	AWP	AGSD	LUCEK	ACT	AccType	Acc	RT	RTlength	Length	UP	RTup	TARGET	COH	NB	RHY1	RHY2	EMBED	xEMBED	COHshort	COHlong	COHeq	DEL	ADD	SUB
lat	slex	0.3	0	20	Activation	CDiff	1	62	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Probability	Abz	1	45	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lat	slex	0.3	0	20	Probability	CDiff	1	51	23	3	3	0	lat	3	8	9	48	1	3	0	1	2	0	2	6
lid	slex	0.3	0	20	Activation	Peak	1	67	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Activation	Abz	1	44	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Activation	Diff	1	33	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Activation	CDiff	1	61	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Probability	Abz	1	44	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lid	slex	0.3	0	20	Probability	CDiff	1	53	23	3	3	0	lid	5	6	6	19	1	1	0	2	3	0	0	6
lig	slex	0.3	0	20	Activation	Peak	1	81	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Activation	Abz	1	46	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Activation	Diff	1	32	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Activation	CDiff	1	65	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Probability	Peak	1	93	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Probability	Abz	1	46	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
lig	slex	0.3	0	20	Probability	CDiff	1	48	23	3	3	0	lig	5	3	1	6	1	3	0	2	3	0	0	3
ligxl	slex	0.3	0	20	Activation	Peak	1	87	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Activation	Max	1	39	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Activation	Abz	1	42	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Activation	Diff	1	42	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Activation	CDiff	1	55	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Probability	Peak	1	88	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Probability	Max	1	39	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Probability	Abz	1	43	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Probability	Diff	1	40	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
ligxl	slex	0.3	0	20	Probability	CDiff	1	40	35	5	4	6	ligxl	5	1	1	2	3	1	4	0	1	0	0	1
lip	slex	0.3	0	20	Activation	Peak	1	68	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Activation	Abz	1	44	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Activation	Diff	1	32	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Activation	CDiff	1	62	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Probability	Abz	1	44	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
lip	slex	0.3	0	20	Probability	CDiff	1	53	23	3	3	0	lip	5	8	7	21	1	3	0	2	3	0	1	7
list	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Activation	Max	1	30	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Activation	Abz	1	40	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Activation	Diff	1	33	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Activation	CDiff	1	59	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Probability	Max	1	30	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Probability	Abz	1	40	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Probability	Diff	1	34	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
list	slex	0.3	0	20	Probability	CDiff	1	41	29	4	3	6	list	5	3	4	8	2	1	3	1	1	1	0	2
lup	slex	0.3	0	20	Activation	Peak	1	66	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Activation	Abz	1	44	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Activation	Diff	1	33	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Activation	CDiff	1	60	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Probability	Abz	1	45	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lup	slex	0.3	0	20	Probability	CDiff	1	50	23	3	3	0	lup	2	3	3	21	1	1	0	0	2	0	0	3
lus	slex	0.3	0	20	Activation	Peak	1	64	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Activation	Abz	1	42	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Activation	Diff	1	33	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Activation	CDiff	1	59	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Probability	Abz	1	43	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Probability	Diff	1	33	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lus	slex	0.3	0	20	Probability	CDiff	1	49	23	3	3	0	lus	2	2	1	10	1	1	0	0	2	0	0	2
lxkhxri	slex	0.3	0	20	Activation	Peak	1	71	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Activation	Max	1	44	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Activation	Abz	1	44	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Activation	Diff	1	46	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Activation	CDiff	1	46	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Probability	Peak	1	73	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Probability	Max	1	44	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Probability	Abz	1	45	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Probability	Diff	1	44	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxkhxri	slex	0.3	0	20	Probability	CDiff	1	44	47	7	4	18	lxkhxri	3	1	1	1	3	1	2	0	1	0	0	1
lxki	slex	0.3	0	20	Activation	Peak	1	100	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Activation	Max	1	41	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Activation	Abz	1	43	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Activation	Diff	1	47	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Activation	CDiff	1	48	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Probability	Peak	1	100	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Probability	Max	1	41	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Probability	Abz	1	46	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Probability	Diff	1	42	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxki	slex	0.3	0	20	Probability	CDiff	1	42	29	4	4	0	lxki	3	2	1	2	4	1	1	1	1	1	0	1
lxk	slex	0.3	0	20	Activation	Peak	1	93	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Activation	Max	1	17	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Activation	Abz	1	42	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Activation	Diff	1	32	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Activation	CDiff	1	49	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Probability	Max	1	17	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Probability	Abz	1	41	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Probability	Diff	1	32	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
lxk	slex	0.3	0	20	Probability	CDiff	1	40	23	3	3	0	lxk	3	6	5	22	2	3	0	2	1	0	1	5
pakxt	slex	0.3	0	20	Activation	Peak	1	91	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Activation	Max	1	35	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Activation	Abz	1	44	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Activation	Diff	1	47	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Activation	CDiff	1	56	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Probability	Peak	1	91	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Probability	Max	1	35	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Probability	Abz	1	45	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Probability	Diff	1	40	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
pakxt	slex	0.3	0	20	Probability	CDiff	1	46	35	5	3	12	pakxt	13	2	2	3	3	1	6	5	2	0	0	2
palxsi	slex	0.3	0	20	Activation	Peak	1	83	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Activation	Max	1	40	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Activation	Abz	1	45	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Activation	Diff	1	42	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Activation	CDiff	1	56	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Probability	Peak	1	83	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Probability	Max	1	40	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Probability	Abz	1	45	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Probability	Diff	1	41	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
palxsi	slex	0.3	0	20	Probability	CDiff	1	46	41	6	3	18	palxsi	13	1	1	1	4	1	8	2	3	0	0	1
pap	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Activation	Abz	1	50	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Activation	Diff	1	37	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Activation	CDiff	1	58	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Probability	Abz	1	50	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Probability	Diff	1	36	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
pap	slex	0.3	0	20	Probability	CDiff	1	48	23	3	3	0	pap	13	7	7	21	1	2	0	10	3	0	1	6
papx	slex	0.3	0	20	Activation	Peak	1	100	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Activation	Max	1	40	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Activation	Abz	1	47	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Activation	Diff	1	49	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Activation	CDiff	1	58	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Probability	Peak	1	100	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Probability	Max	1	40	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Probability	Abz	1	50	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Probability	Diff	1	41	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
papx	slex	0.3	0	20	Probability	CDiff	1	49	29	4	4	0	papx	13	2	1	1	3	1	3	7	3	1	0	1
parhxl	slex	0.3	0	20	Activation	Peak	1	83	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Activation	Max	1	47	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Activation	Abz	1	48	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Activation	Diff	1	48	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Activation	CDiff	1	57	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Probability	Peak	1	83	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Probability	Max	1	47	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Probability	Abz	1	49	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Probability	Diff	1	47	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
parhxl	slex	0.3	0	20	Probability	CDiff	1	47	41	6	4	12	parhxl	13	1	1	1	4	1	8	2	3	0	0	1
park	slex	0.3	0	20	Activation	Peak	1	100	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Activation	Max	1	48	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Activation	Abz	1	51	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Activation	Diff	1	53	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Activation	CDiff	1	54	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Probability	Peak	1	100	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Probability	Max	1	48	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Probability	Abz	1	54	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Probability	Diff	1	49	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
park	slex	0.3	0	20	Probability	CDiff	1	49	29	4	4	0	park	13	7	5	5	4	2	3	7	3	2	1	4
par	slex	0.3	0	20	Activation	Peak	1	81	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Activation	Max	1	25	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Activation	Abz	1	47	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Activation	Diff	1	34	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Activation	CDiff	1	68	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Probability	Peak	1	97	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Probability	Max	1	25	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Probability	Abz	1	46	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Probability	Diff	1	35	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
par	slex	0.3	0	20	Probability	CDiff	1	45	23	3	3	0	par	13	9	7	8	2	8	0	10	3	1	2	6
parti	slex	0.3	0	20	Activation	Peak	1	97	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Activation	Max	1	50	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Activation	Abz	1	55	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Activation	Diff	1	54	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Activation	CDiff	1	65	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Probability	Peak	1	97	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Probability	Max	1	50	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Probability	Abz	1	57	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Probability	Diff	1	51	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
parti	slex	0.3	0	20	Probability	CDiff	1	51	35	5	5	0	parti	13	3	1	1	6	1	6	5	2	1	1	1
partli	slex	0.3	0	20	Activation	Peak	1	86	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Activation	Max	1	49	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Activation	Abz	1	53	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Activation	Diff	1	52	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Activation	CDiff	1	62	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Probability	Peak	1	87	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Probability	Max	1	49	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Probability	Abz	1	54	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Probability	Diff	1	50	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
partli	slex	0.3	0	20	Probability	CDiff	1	50	41	6	5	6	partli	13	2	1	1	5	1	8	2	3	1	0	1
part	slex	0.3	0	20	Activation	Peak	1	100	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Activation	Max	1	46	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Activation	Abz	1	53	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Activation	Diff	1	51	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Activation	CDiff	1	51	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Probability	Peak	1	100	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Probability	Max	1	46	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Probability	Abz	1	54	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Probability	Diff	1	47	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
part	slex	0.3	0	20	Probability	CDiff	1	47	29	4	4	0	part	13	8	5	5	4	4	3	7	3	3	2	3
pasxbli	slex	0.3	0	20	Activation	Peak	1	78	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Activation	Max	1	43	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Activation	Abz	1	51	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Activation	Diff	1	50	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Activation	CDiff	1	53	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Probability	Peak	1	79	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Probability	Max	1	43	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Probability	Abz	1	52	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Probability	Diff	1	47	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbli	slex	0.3	0	20	Probability	CDiff	1	50	47	7	6	6	pasxbli	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Activation	Peak	1	76	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Activation	Max	1	43	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Activation	Abz	1	51	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Activation	Diff	1	49	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Activation	CDiff	1	59	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Probability	Peak	1	76	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
